2940.0,2236.0,74.0,1801.0,1888.0,7445.0,female
2883.0,2347.0,95.0,1510.0,1818.0,7731.0,female
2790.0,1884.0,69.0,1612.0,2087.0,7942.0,female
2659.0,1556.0,110.0,1193.0,2397.0,8469.0,female
3484.0,2335.0,182.0,1288.0,1933.0,7162.0,female
3592.0,2485.0,105.0,1767.0,1840.0,6595.0,female
2674.0,1832.0,118.0,1487.0,2062.0,8211.0,female
3161.0,2515.0,56.0,1567.0,1582.0,7503.0,female
4469.0,2330.0,96.0,1465.0,1442.0,6582.0,female
2078.0,1659.0,70.0,1785.0,2253.0,8539.0,female
2664.0,2017.0,51.0,1122.0,2235.0,8295.0,female
2546.0,2048.0,79.0,1453.0,2280.0,7978.0,female
3830.0,2491.0,84.0,1789.0,1861.0,6329.0,female
3732.0,2217.0,88.0,1670.0,1956.0,6721.0,female
2808.0,2258.0,162.0,1657.0,1998.0,7501.0,female
2726.0,2645.0,88.0,1829.0,1581.0,7515.0,female
3438.0,2075.0,91.0,1527.0,1909.0,7344.0,female
2890.0,1799.0,155.0,1342.0,2390.0,7808.0,female
3828.0,2443.0,102.0,2164.0,1805.0,6042.0,female
2924.0,2176.0,90.0,1450.0,1688.0,8056.0,female
3346.0,1901.0,47.0,1993.0,1691.0,7406.0,female
3021.0,2251.0,46.0,1583.0,1678.0,7805.0,female
3495.0,1986.0,91.0,1381.0,1630.0,7801.0,female
3266.0,2468.0,181.0,1491.0,2059.0,6919.0,female
3705.0,2091.0,75.0,1692.0,1802.0,7019.0,female
4171.0,2084.0,91.0,2039.0,2058.0,5941.0,female
3226.0,2425.0,73.0,1561.0,2103.0,6996.0,female
3657.0,2489.0,102.0,1724.0,1777.0,6635.0,female
2954.0,2022.0,105.0,1620.0,1734.0,7949.0,female
2804.0,2901.0,148.0,1616.0,1592.0,7323.0,female
2926.0,2588.0,120.0,1532.0,1725.0,7493.0,female
2417.0,2257.0,47.0,1198.0,2241.0,8224.0,female
2805.0,1807.0,56.0,975.0,2073.0,8668.0,female
3388.0,2591.0,61.0,1996.0,1622.0,6726.0,female
4270.0,1972.0,80.0,1477.0,2279.0,6306.0,female
2626.0,1687.0,98.0,1382.0,2186.0,8405.0,female
1989.0,2247.0,89.0,1742.0,1962.0,8355.0,female
3703.0,2576.0,39.0,1445.0,2040.0,6581.0,female
3215.0,2400.0,97.0,1816.0,1551.0,7305.0,female
3079.0,2405.0,90.0,1310.0,1723.0,7777.0,female
2972.0,1970.0,55.0,1708.0,1951.0,7728.0,female
3094.0,2239.0,52.0,1805.0,1715.0,7479.0,female
3974.0,2487.0,59.0,1766.0,1824.0,6274.0,female
2689.0,2976.0,41.0,1514.0,1725.0,7439.0,female
2614.0,2168.0,153.0,1343.0,2022.0,8084.0,female
3266.0,2883.0,70.0,1961.0,1966.0,6238.0,female
3115.0,2527.0,63.0,1638.0,1538.0,7503.0,female
3756.0,2839.0,42.0,1849.0,1848.0,6050.0,female
3669.0,2645.0,71.0,1802.0,1949.0,6248.0,female
2909.0,2161.0,55.0,1462.0,2474.0,7323.0,female
3488.0,2208.0,49.0,1986.0,1612.0,7041.0,female
2786.0,1918.0,57.0,1750.0,1745.0,8128.0,female
3575.0,2600.0,55.0,1741.0,1864.0,6549.0,female
4356.0,2740.0,82.0,1389.0,1368.0,6449.0,female
2393.0,1778.0,63.0,1282.0,2090.0,8778.0,female
3109.0,2909.0,68.0,1671.0,1607.0,7020.0,female
3160.0,2106.0,76.0,1450.0,1613.0,7979.0,female
3016.0,2231.0,101.0,1646.0,1652.0,7738.0,female
2303.0,2279.0,83.0,1356.0,1280.0,9083.0,female
2504.0,2045.0,154.0,2050.0,2001.0,7630.0,female
3391.0,2517.0,53.0,1616.0,1955.0,6852.0,female
3370.0,2508.0,105.0,1111.0,1908.0,7382.0,female
3879.0,2470.0,64.0,1436.0,1983.0,6552.0,female
2847.0,2287.0,87.0,1744.0,1818.0,7601.0,female
2631.0,2162.0,79.0,1566.0,1686.0,8260.0,female
3088.0,1806.0,103.0,1604.0,1641.0,8142.0,female
2544.0,2123.0,114.0,1619.0,2162.0,7822.0,female
2192.0,2145.0,104.0,1003.0,1412.0,9528.0,female
2249.0,1688.0,37.0,1408.0,2200.0,8802.0,female
2649.0,1587.0,72.0,1938.0,2224.0,7914.0,female
2997.0,1504.0,63.0,1389.0,2771.0,7660.0,female
2416.0,2434.0,119.0,2084.0,1605.0,7726.0,female
3291.0,2501.0,28.0,1332.0,1797.0,7435.0,female
3897.0,2228.0,58.0,1655.0,1763.0,6783.0,female
3516.0,2634.0,59.0,1628.0,1807.0,6740.0,female
2943.0,2721.0,53.0,1587.0,2093.0,6987.0,female
2750.0,2086.0,58.0,1868.0,1708.0,7914.0,female
3297.0,2794.0,28.0,1607.0,1729.0,6929.0,female
4332.0,3514.0,78.0,1418.0,1241.0,5801.0,female
3455.0,2541.0,53.0,1779.0,1785.0,6771.0,female
3455.0,2172.0,39.0,1750.0,2086.0,6882.0,female
2629.0,2608.0,36.0,1775.0,2069.0,7267.0,female
3073.0,1800.0,44.0,1582.0,2082.0,7803.0,female
2584.0,1696.0,80.0,1142.0,2016.0,8866.0,female
2436.0,1891.0,51.0,1978.0,1901.0,8127.0,female
3444.0,1535.0,39.0,1119.0,2430.0,7817.0,female
3547.0,2903.0,45.0,1318.0,1559.0,7012.0,female
2060.0,1857.0,54.0,1191.0,1692.0,9530.0,female
3148.0,1909.0,46.0,1858.0,2229.0,7194.0,female
2533.0,2211.0,35.0,1446.0,1983.0,8176.0,female
3064.0,1939.0,24.0,1002.0,2431.0,7924.0,female
3557.0,2356.0,61.0,1422.0,1847.0,7141.0,female
2997.0,2693.0,77.0,1734.0,1876.0,7007.0,female
2488.0,2248.0,29.0,1756.0,1690.0,8173.0,female
3024.0,3008.0,13.0,1254.0,1317.0,7768.0,female
2723.0,2509.0,50.0,1362.0,1332.0,8408.0,female
1979.0,1716.0,42.0,2223.0,1677.0,8747.0,female
4049.0,2935.0,33.0,1216.0,1399.0,6752.0,female
1624.0,1424.0,80.0,1838.0,1857.0,9561.0,female
3236.0,2484.0,92.0,1337.0,1379.0,7856.0,female
2407.0,1566.0,84.0,1315.0,2052.0,8960.0,female
3064.0,2340.0,25.0,1416.0,1674.0,7865.0,female
1784.0,1271.0,144.0,1740.0,1663.0,9782.0,female
3356.0,2191.0,70.0,1387.0,2208.0,7172.0,male
3120.0,1947.0,120.0,1594.0,1972.0,7631.0,male
3155.0,1957.0,53.0,1515.0,2656.0,7048.0,male
3413.0,1671.0,784.0,1478.0,2214.0,6824.0,male
2533.0,1943.0,96.0,1249.0,2139.0,8424.0,male
3242.0,2535.0,121.0,1637.0,1813.0,7036.0,male
2156.0,1876.0,59.0,1434.0,1964.0,8895.0,male
3465.0,2688.0,196.0,1747.0,1849.0,6439.0,male
3468.0,2399.0,94.0,1398.0,2116.0,6909.0,male
3524.0,2148.0,358.0,1571.0,1857.0,6926.0,male
3406.0,1901.0,108.0,1673.0,2562.0,6734.0,male
3666.0,2338.0,46.0,1695.0,2082.0,6557.0,male
3707.0,1998.0,583.0,1557.0,2055.0,6484.0,male
2921.0,1976.0,313.0,1540.0,2144.0,7490.0,male
3453.0,1866.0,74.0,1782.0,1612.0,7597.0,male
2858.0,1560.0,435.0,1295.0,2257.0,7979.0,male
3206.0,1941.0,43.0,1810.0,2793.0,6591.0,male
3523.0,2138.0,73.0,1740.0,1900.0,7010.0,male
3378.0,2851.0,27.0,2286.0,1578.0,6264.0,male
3183.0,2097.0,94.0,1918.0,2191.0,6901.0,male
2893.0,2144.0,78.0,1228.0,1841.0,8200.0,male
3310.0,1955.0,130.0,1449.0,2938.0,6602.0,male
2472.0,1946.0,197.0,1195.0,1776.0,8798.0,male
2843.0,2309.0,95.0,1722.0,2229.0,7186.0,male
3900.0,2528.0,101.0,1992.0,1957.0,5906.0,male
3452.0,1972.0,293.0,1956.0,2231.0,6480.0,male
3545.0,2462.0,410.0,1975.0,1812.0,6180.0,male
2930.0,2094.0,50.0,1817.0,2374.0,7119.0,male
3277.0,1534.0,173.0,1480.0,2854.0,7066.0,male
3186.0,2253.0,72.0,1528.0,1799.0,7546.0,male
3456.0,1965.0,44.0,1368.0,2432.0,7119.0,male
2682.0,1642.0,42.0,1712.0,3216.0,7090.0,male
3888.0,2617.0,86.0,1515.0,1617.0,6661.0,male
3776.0,2644.0,73.0,1594.0,1825.0,6472.0,male
2952.0,1650.0,192.0,1891.0,2539.0,7160.0,male
3095.0,2503.0,36.0,1925.0,1943.0,6882.0,male
3868.0,2922.0,45.0,1879.0,1603.0,6067.0,male
3191.0,2544.0,37.0,1551.0,1690.0,7371.0,male
2912.0,1681.0,228.0,2267.0,2440.0,6856.0,male
3333.0,2264.0,34.0,1822.0,1788.0,7143.0,male
2994.0,1763.0,231.0,1381.0,2387.0,7628.0,male
3557.0,2521.0,42.0,2061.0,2211.0,5992.0,male
3595.0,1574.0,336.0,1504.0,2665.0,6710.0,male
2531.0,2931.0,40.0,1960.0,1804.0,7118.0,male
3430.0,1982.0,69.0,1733.0,3286.0,5884.0,male
2997.0,2255.0,70.0,1311.0,1849.0,7902.0,male
2420.0,1908.0,90.0,1725.0,2379.0,7862.0,male
3535.0,1716.0,55.0,1670.0,2726.0,6682.0,male
3600.0,2413.0,347.0,1851.0,1744.0,6429.0,male
3175.0,2075.0,23.0,1917.0,2123.0,7071.0,male
3411.0,2134.0,313.0,1842.0,2072.0,6612.0,male
2927.0,2167.0,37.0,1939.0,1768.0,7546.0,male
2898.0,2141.0,45.0,2423.0,2486.0,6391.0,male
3957.0,2060.0,707.0,1516.0,2222.0,5922.0,male
3074.0,2016.0,81.0,2103.0,1987.0,7123.0,male
2453.0,2072.0,63.0,1541.0,2035.0,8220.0,male
2794.0,1803.0,359.0,1950.0,2085.0,7393.0,male
3448.0,2120.0,108.0,2025.0,2530.0,6153.0,male
2818.0,1483.0,307.0,2274.0,2344.0,7158.0,male
2782.0,2424.0,101.0,1784.0,1815.0,7478.0,male
3053.0,1406.0,455.0,1439.0,2506.0,7525.0,male
2856.0,2033.0,74.0,1670.0,2209.0,7542.0,male
3103.0,2894.0,77.0,1810.0,1476.0,7024.0,male
2979.0,1840.0,60.0,1810.0,2142.0,7553.0,male
3185.0,1927.0,157.0,1843.0,2205.0,7067.0,male
2527.0,1776.0,448.0,1480.0,1909.0,8244.0,male
3886.0,2119.0,488.0,1590.0,1953.0,6348.0,male
3421.0,2279.0,122.0,1621.0,1902.0,7039.0,male
3282.0,2117.0,121.0,1600.0,2415.0,6849.0,male
2938.0,1988.0,93.0,1381.0,2466.0,7518.0,male
4435.0,2438.0,243.0,1427.0,1718.0,6123.0,male
3408.0,1717.0,578.0,1381.0,2209.0,7091.0,male
2767.0,1748.0,91.0,1817.0,2471.0,7490.0,male
2639.0,2174.0,38.0,1992.0,2552.0,6989.0,male
3437.0,2155.0,122.0,1802.0,2259.0,6609.0,male
3522.0,1896.0,172.0,1565.0,2405.0,6824.0,male
3136.0,1962.0,269.0,1717.0,1895.0,7405.0,male
3762.0,2244.0,111.0,1462.0,1913.0,6892.0,male
3244.0,2000.0,111.0,1654.0,2774.0,6601.0,male
2048.0,1900.0,133.0,1752.0,1947.0,8604.0,male
3476.0,2305.0,157.0,1720.0,2102.0,6624.0,male
3311.0,2558.0,108.0,1826.0,1805.0,6776.0,male
3895.0,1829.0,431.0,1570.0,2249.0,6410.0,male
2797.0,1636.0,62.0,1753.0,2347.0,7789.0,male
3143.0,1867.0,146.0,1706.0,2337.0,7185.0,male
1602.0,1452.0,34.0,913.0,1566.0,10817.0,male
3178.0,2121.0,76.0,2105.0,1957.0,6947.0,male
3973.0,2325.0,40.0,1752.0,2017.0,6277.0,male
3244.0,2022.0,129.0,1680.0,1948.0,7361.0,male
2688.0,1445.0,211.0,1715.0,2167.0,8158.0,male
2962.0,1700.0,36.0,1299.0,2460.0,7927.0,male
3300.0,1799.0,162.0,1770.0,1939.0,7414.0,male
2553.0,1925.0,308.0,1992.0,2296.0,7310.0,male
3771.0,2078.0,140.0,1555.0,1824.0,7016.0,male
4281.0,2313.0,101.0,2329.0,2216.0,5144.0,male
4237.0,2192.0,238.0,1487.0,2056.0,6174.0,male
2486.0,1375.0,87.0,1448.0,2507.0,8481.0,male
3374.0,2210.0,327.0,1877.0,2192.0,6404.0,male
3221.0,2163.0,127.0,1527.0,1442.0,7904.0,male
3560.0,2086.0,117.0,1563.0,2064.0,6994.0,male
3653.0,2620.0,140.0,1553.0,1848.0,6570.0,male
3294.0,2063.0,274.0,1490.0,2516.0,6747.0,male
4110.0,2217.0,46.0,1673.0,2144.0,6194.0,male
3121.0,1759.0,129.0,1607.0,2284.0,7484.0,male
2737.0,2467.0,113.0,1761.0,1610.0,7696.0,male
3440.0,2134.0,145.0,1551.0,1908.0,7206.0,male
3334.0,2035.0,54.0,2146.0,2294.0,6521.0,male
4064.0,2431.0,58.0,1530.0,2140.0,6161.0,male
3107.0,2222.0,144.0,1955.0,2098.0,6858.0,male
3093.0,1814.0,97.0,1514.0,2629.0,7237.0,male
2896.0,1841.0,149.0,1848.0,2459.0,7191.0,male
3341.0,1931.0,47.0,1267.0,2274.0,7524.0,male
3761.0,1843.0,147.0,1540.0,2309.0,6784.0,male
3651.0,2627.0,69.0,1600.0,1751.0,6686.0,male
3598.0,2757.0,69.0,1313.0,1521.0,7126.0,male
3903.0,2060.0,94.0,1267.0,2114.0,6946.0,male
2218.0,1859.0,52.0,2262.0,2894.0,7099.0,male
3593.0,1987.0,393.0,1722.0,2081.0,6608.0,male
2913.0,1320.0,262.0,1446.0,1948.0,8495.0,male
3685.0,2351.0,53.0,1926.0,2038.0,6331.0,male
3369.0,1794.0,184.0,1549.0,2315.0,7173.0,male
3172.0,2403.0,94.0,1471.0,2222.0,7022.0,male
3395.0,1554.0,459.0,1805.0,2354.0,6817.0,male
3667.0,2162.0,199.0,1555.0,2149.0,6652.0,male
2726.0,2485.0,140.0,1600.0,2297.0,7136.0,male
3639.0,1946.0,47.0,1757.0,1607.0,7388.0,male
2379.0,1568.0,219.0,1405.0,1864.0,8949.0,male
3379.0,2698.0,139.0,1470.0,1585.0,7113.0,male
3199.0,1720.0,84.0,2491.0,2083.0,6807.0,male
4063.0,2100.0,208.0,1640.0,2163.0,6210.0,male
3068.0,1992.0,463.0,1978.0,2289.0,6594.0,male
3463.0,2041.0,154.0,1415.0,1810.0,7501.0,male
2882.0,2273.0,86.0,2073.0,1970.0,7100.0,male
3630.0,2828.0,151.0,1366.0,1528.0,6881.0,male
3704.0,2180.0,328.0,1696.0,1953.0,6523.0,male
3540.0,2380.0,146.0,1533.0,1851.0,6934.0,male
4064.0,1797.0,434.0,1403.0,2515.0,6171.0,male
3718.0,2038.0,423.0,1496.0,1948.0,6761.0,male
3281.0,1677.0,398.0,1507.0,2275.0,7246.0,male
3156.0,1835.0,419.0,1723.0,2321.0,6930.0,male
3558.0,1680.0,167.0,1717.0,2723.0,6539.0,male
1928.0,1318.0,77.0,1516.0,2293.0,9252.0,male
3618.0,1449.0,45.0,1499.0,3244.0,6529.0,male
2445.0,2024.0,33.0,1330.0,1944.0,8608.0,male
3152.0,1564.0,642.0,1476.0,2387.0,7163.0,male
3027.0,1775.0,238.0,1582.0,2337.0,7425.0,male
1980.0,2127.0,74.0,1262.0,1597.0,9344.0,male
3396.0,2221.0,125.0,1415.0,1993.0,7234.0,male
3115.0,2044.0,338.0,1545.0,1681.0,7661.0,male
4075.0,1640.0,922.0,1462.0,2621.0,5664.0,male
3480.0,1708.0,381.0,1551.0,2482.0,6782.0,male
3846.0,4620.0,60.0,2040.0,1387.0,4431.0,male
3289.0,1445.0,355.0,1816.0,3033.0,6446.0,male
2856.0,1770.0,87.0,1323.0,3274.0,7074.0,male
3535.0,1984.0,313.0,1733.0,2099.0,6720.0,male
3055.0,1917.0,98.0,1689.0,2437.0,7188.0,male
3593.0,1947.0,453.0,1506.0,2067.0,6818.0,male
3451.0,1938.0,71.0,1319.0,2644.0,6961.0,male
3385.0,1899.0,504.0,1795.0,2134.0,6667.0,male
3624.0,2470.0,102.0,2078.0,2291.0,5819.0,male
3547.0,2136.0,130.0,1649.0,2329.0,6593.0,male
3173.0,1447.0,641.0,1913.0,2654.0,6556.0,male
2778.0,1989.0,103.0,1557.0,2029.0,7928.0,male
3259.0,2427.0,52.0,1690.0,1913.0,7043.0,male
3770.0,1657.0,32.0,1466.0,2838.0,6621.0,male
3588.0,1659.0,192.0,1981.0,2501.0,6463.0,male
